
15 68 0.543087
15 69 0.488559
15 70 0.436084
15 71 0.385649
15 72 0.337190
15 73 0.290596
15 74 0.245710
15 75 0.202343
15 76 0.160275
15 77 0.119265
15 78 0.079059
15 79 0.039394

16 1 0.040790
16 2 0.081888
16 3 0.123599
16 4 0.166226
16 5 0.210066
16 6 0.255400
16 7 0.302489
16 8 0.351564
16 9 0.402815
16 10 0.456377
16 11 0.512330
16 12 0.570690
16 13 0.631412
16 14 0.694396
16 15 0.759492
16 16 0.826511
16 17 0.895231
16 18 0.965400
16 19 1.036736
16 20 1.108932
16 21 1.181649
16 22 1.254514
16 23 1.327117
16 24 1.399009
16 25 1.469705
16 26 1.538686
16 27 1.605413
16 28 1.669334
16 29 1.729907
16 30 1.786618
16 31 1.839000
16 32 1.886648
16 33 1.929227
16 34 1.966476
16 35 1.998204
16 36 2.024279
16 37 2.044616
16 38 2.059167
16 39 2.067905
16 40 2.070819
16 41 2.067905
16 42 2.059167
16 43 2.044616
16 44 2.024279
16 45 1.998204
16 46 1.966476
16 47 1.929227
16 48 1.886648
16 49 1.839000
16 50 1.786618
16 51 1.729907
16 52 1.669334
16 53 1.605413
16 54 1.538686
16 55 1.469705
16 56 1.399009
16 57 1.327117
16 58 1.254514
16 59 1.181649
16 60 1.108932
16 61 1.036736
16 62 0.965400
16 63 0.895231
16 64 0.826511
16 65 0.759492
16 66 0.694396
16 67 0.631412
16 68 0.570690
16 69 0.512330
16 70 0.456377
16 71 0.402815
16 72 0.351564
16 73 0.302489
16 74 0.255400
16 75 0.210066
16 76 0.166226
16 77 0.123599
16 78 0.081888
16 79 0.040790

17 1 0.041879
17 2 0.084102
17 3 0.127016
17 4 0.170966
17 5 0.216294
17 6 0.263333
17 7 0.312396
17 8 0.363763
17 9 0.417668
17 10 0.474280
17 11 0.533695
17 12 0.595932
17 13 0.660931
17 14 0.728571
17 15 0.798672
17 16 0.871014
17 17 0.945345
17 18 1.021386
17 19 1.098834
17 20 1.177359
17 21 1.256597
17 22 1.336149
17 23 1.415568
17 24 1.494361
17 25 1.571982
17 26 1.647839
17 27 1.721307
17 28 1.791738
17 29 1.858493
17 30 1.920964
17 31 1.978607
17 32 2.030956
17 33 2.077641
17 34 2.118390
17 35 2.153017
17 36 2.181410
17 37 2.203511
17 38 2.219298
17 39 2.228767
17 40 2.231923
17 41 2.228767
17 42 2.219298
17 43 2.203511
17 44 2.181410
17 45 2.153017
17 46 2.118390
17 47 2.077641
17 48 2.030956
17 49 1.978607
17 50 1.920964
17 51 1.858493
17 52 1.791738
17 53 1.721307
17 54 1.647839
17 55 1.571982
17 56 1.494361
17 57 1.415568
17 58 1.336149
17 59 1.256597
17 60 1.177359
17 61 1.098834
17 62 1.021386
17 63 0.945345
17 64 0.871014
17 65 0.798672
17 66 0.728571
17 67 0.660931
17 68 0.595932
17 69 0.533695
17 70 0.474280
17 71 0.417668
17 72 0.363763
17 73 0.312396
17 74 0.263333
17 75 0.216294
17 76 0.170966
17 77 0.127016
17 78 0.084102
17 79 0.041879

18 1 0.042622
18 2 0.085626
18 3 0.129398
18 4 0.174328
18 5 0.220812
18 6 0.269243
18 7 0.319998
18 8 0.373425
18 9 0.429814
18 10 0.489379
18 11 0.552239
18 12 0.618409
18 13 0.687811
18 14 0.760285
18 15 0.835611
18 16 0.913527
18 17 0.993748
18 18 1.075965
18 19 1.159856
18 20 1.245071
18 21 1.331231
18 22 1.417915
18 23 1.504646
18 24 1.590884
18 25 1.676022
18 26 1.759383
18 27 1.840237
18 28 1.917818
18 29 1.991361
18 30 2.060140
18 31 2.123507
18 32 2.180927
18 33 2.231993
18 34 2.276427
18 35 2.314065
18 36 2.344834
18 37 2.368720
18 38 2.385745
18 39 2.395943
18 40 2.399339
18 41 2.395943
18 42 2.385745
18 43 2.368720
18 44 2.344834
18 45 2.314065
18 46 2.276427
18 47 2.231993
18 48 2.180927
18 49 2.123507
18 50 2.060140
18 51 1.991361
18 52 1.917818
18 53 1.840237
18 54 1.759383
18 55 1.676022
18 56 1.590884
18 57 1.504646
18 58 1.417915
18 59 1.331231
18 60 1.245071
18 61 1.159856
18 62 1.075965
